,sido,si,gu,os_nm,new_adr,api_adr,poll_div_cd,self_yn,wash_yn,repair_yn,conv_yn,all24_yn,oil_price
455,대전광역시,대전,서구,창현주유소,대전 서구 계백로 838 (관저동),대전 서구 계백로 838 ,SK에너지,Y,N,N,N,Y,1299.0
456,대전광역시,대전,서구,현대오일뱅크㈜직영 대전청사셀프주유소,대전 서구 대덕대로 188 (둔산동),대전 서구 대덕대로 188 ,현대오일뱅크,Y,N,N,N,Y,1389.0
457,대전광역시,대전,유성구,㈜제트에너지서대전주유소,대전 유성구 계백로 212(방동),대전 유성구 계백로 212,현대오일뱅크,Y,N,N,N,Y,1279.0
458,대전광역시,대전,유성구,위성주유소,대전 유성구 현충원로 489 (장대동),대전 유성구 현충원로 489 ,현대오일뱅크,Y,N,N,N,Y,1284.0
459,대전광역시,대전,유성구,하은셀프주유소,대전 유성구 유성대로 614 (구암동),대전 유성구 유성대로 614 ,SK에너지,Y,N,N,N,Y,1285.0
460,대전광역시,대전,유성구,(주)한진 대정주유소,대전 유성구 대정로 67,대전 유성구 대정로 67,S-OIL,Y,N,N,N,Y,1289.0
461,대전광역시,대전,유성구,(주)퍼스트오일,대전 유성구 현충원로 213 (갑동),대전 유성구 현충원로 213 ,현대오일뱅크,Y,N,N,N,Y,1293.0
462,대전광역시,대전,유성구,한밭대로주유소,대전 유성구 한밭대로 305 (장대동),대전 유성구 한밭대로 305 ,현대오일뱅크,Y,N,N,N,Y,1294.0
463,대전광역시,대전,유성구,(주)에스엘 성림주유소,대전 유성구  유성대로 752번길 2 (장대동),대전 유성구  유성대로 752번길 2 ,S-OIL,Y,N,N,N,Y,1294.0
464,대전광역시,대전,유성구,(주)유성 하나로셀프주유소,대전 유성구 한밭대로 295 (장대동),대전 유성구 한밭대로 295 ,SK에너지,Y,N,N,N,Y,1295.0
465,대전광역시,대전,유성구,현대오일뱅크㈜직영 스마트셀프주유소,대전 유성구 엑스포로 222 (원촌동),대전 유성구 엑스포로 222 ,현대오일뱅크,Y,N,N,N,Y,1296.0
466,대전광역시,대전,유성구,화암동셀프주유소,대전 유성구 대덕대로 804 (화암동),대전 유성구 대덕대로 804 ,현대오일뱅크,Y,N,N,N,Y,1304.0
467,대전광역시,대전,유성구,(주)황제주유소,대전 유성구 대덕대로 934 (화암동),대전 유성구 대덕대로 934 ,SK에너지,Y,N,N,N,Y,1309.0
468,대전광역시,대전,유성구,방동제일주유소,대전 유성구 계백로 324,대전 유성구 계백로 324,S-OIL,Y,N,N,N,Y,1325.0
469,대전광역시,대전,유성구,현대오일뱅크㈜직영 진잠셀프주유소,대전 유성구 계백로 899 (원내동),대전 유성구 계백로 899 ,현대오일뱅크,Y,N,N,N,Y,1335.0
470,대전광역시,대전,유성구,한밭대앞Self주유소,대전 유성구 학하서로 111 (덕명동),대전 유성구 학하서로 111 ,S-OIL,Y,N,N,N,Y,1349.0
471,대전광역시,대전,유성구,(주)학하 학하셀프주유소,대전 유성구 학하로 189 (복용동),대전 유성구 학하로 189 ,SK에너지,Y,N,N,N,Y,1375.0
472,대전광역시,대전,중구,천지인주유소,대전 중구 대종로 44 (옥계동),대전 중구 대종로 44 ,자가상표,Y,N,N,N,Y,1257.0
473,대전광역시,대전,중구,태성주유소,대전 중구 동서대로 1459 (중촌동),대전 중구 동서대로 1459 ,S-OIL,Y,N,N,N,Y,1259.0
474,대전광역시,대전,중구,명성셀프주유소,대전 중구 대종로 103 (옥계동),대전 중구 대종로 103 ,현대오일뱅크,Y,N,N,N,Y,1263.0
475,대전광역시,대전,중구,태평셀프주유소,대전 중구 동서대로 1244 (태평동),대전 중구 동서대로 1244 ,SK에너지,Y,N,N,N,Y,1265.0
476,대전광역시,대전,중구,(주)에너비즈삼성주유소,대전 중구 계룡로 778 (오류동),대전 중구 계룡로 778 ,S-OIL,Y,N,N,N,Y,1269.0
477,대전광역시,대전,중구,대흥쟈이주유소,대전 중구 대흥로 132 (대흥동),대전 중구 대흥로 132 ,현대오일뱅크,Y,N,N,N,Y,1279.0
478,서울특별시,서울,구로구,대성산업(주)디큐브주유소,서울 구로구 경인로 650 (신도림동),서울 구로구 경인로 650 ,GS칼텍스,N,N,N,N,Y,1279.0
479,서울특별시,서울,구로구,서울석유(주)풀페이주유소,서울 구로구 경인로 41 (온수동),서울 구로구 경인로 41 ,SK에너지,N,N,N,N,Y,1285.0
480,서울특별시,서울,구로구,JHC에너지,서울 구로구 시흥대로 539 (구로동),서울 구로구 시흥대로 539 ,알뜰주유소,N,N,N,N,Y,1315.0
481,서울특별시,서울,구로구, 현대오일뱅크㈜직영 구로셀프주유소,서울 구로구 시흥대로 531,서울 구로구 시흥대로 531,현대오일뱅크,Y,N,N,N,Y,1318.0
482,서울특별시,서울,구로구,동아주유소,서울 구로구  도림로 91 (구로동),서울 구로구  도림로 91 ,S-OIL,N,N,N,N,Y,1598.0
483,울산광역시,울산,남구,대천주유소,울산 남구 무거동 남산로 221,울산 남구 무거동 남산로 221,S-OIL,Y,N,N,N,Y,1269.0
484,울산광역시,울산,남구,내트럭(주)울산사업소,울산 남구 산업로 100,울산 남구 산업로 100,SK에너지,N,N,N,N,Y,1275.0
485,울산광역시,울산,남구,동방석유(주)직영 보광주유소,울산광역시 남구  돋질로 117 (신정3동),울산광역시 남구  돋질로 117 ,SK에너지,Y,N,N,N,Y,1279.0
486,울산광역시,울산,남구,㈜좋은기름나라 상개주유소,울산 남구 산업로 92 (상개동),울산 남구 산업로 92 ,S-OIL,Y,N,N,N,Y,1285.0
487,울산광역시,울산,남구,SK두왕로주유소,울산 남구 두왕로 59 (두왕동),울산 남구 두왕로 59 ,SK에너지,N,N,N,N,Y,1285.0
488,울산광역시,울산,남구,동원주유소,울산 남구 남부순환도로 5 (무거동),울산 남구 남부순환도로 5 ,SK에너지,Y,N,N,N,Y,1298.0
489,울산광역시,울산,남구,(주)좋은기름나라 금강주유소지점,울산 남구 상개로 214 (상개동),울산 남구 상개로 214 ,S-OIL,Y,N,N,N,Y,1299.0
490,울산광역시,울산,남구,(주)종하아이앤씨 문수로주유소,울산 남구 문수로 427 (신정동),울산 남구 문수로 427 ,S-OIL,Y,N,N,N,Y,1357.0
491,울산광역시,울산,남구,SK달동맥주유소,울산 남구 도산로 5 (달동),울산 남구 도산로 5 ,SK에너지,Y,N,N,N,Y,1357.0
492,울산광역시,울산,남구,구도일주유소 대학로,울산 남구  대학로 116 (무거동),울산 남구  대학로 116 ,S-OIL,Y,N,N,N,Y,1359.0
493,울산광역시,울산,북구,보경주유소(주),울산 북구 산업로 1602 (중산동),울산 북구 산업로 1602 ,GS칼텍스,Y,N,N,N,Y,1241.0
494,울산광역시,울산,북구,신천셀프주유소,울산 북구 산업로 1481 (신천동),울산 북구 산업로 1481 ,알뜰주유소,Y,N,N,N,Y,1241.0
495,울산광역시,울산,북구,강동에너지솔루션,울산 북구 동해안로 1845-252(산하동),울산 북구 동해안로 1845-252,현대오일뱅크,Y,N,N,N,Y,1264.0
496,울산광역시,울산,북구,연암주유소,울산 북구 북부순환도로 1159,울산 북구 북부순환도로 1159,현대오일뱅크,Y,N,N,N,Y,1275.0
497,울산광역시,울산,북구,지에스칼텍스(주)북울산주유소,울산 북구 산업로 1180 (송정동),울산 북구 산업로 1180 ,GS칼텍스,Y,N,N,N,Y,1275.0
498,울산광역시,울산,북구,이화주유소,울산 북구 산업로 1645 (중산동),울산 북구 산업로 1645 ,현대오일뱅크,N,N,N,N,Y,1275.0
