,sido,si,gu,os_nm,new_adr,api_adr,poll_div_cd,self_yn,wash_yn,repair_yn,conv_yn,all24_yn
4298,경기도,경기,용인시,현대오일뱅크㈜직영 기흥현대셀프주유소,경기 용인시 기흥구 기흥로 68,경기 용인시 기흥구 기흥로 68,현대오일뱅크,Y,Y,Y,N,N
4299,경기도,경기,용인시,현대오일뱅크㈜직영 기흥현대셀프주유소,경기 용인시 기흥구 기흥로 68,경기 용인시 기흥구 기흥로 68,현대오일뱅크,Y,Y,Y,N,N
4300,경기도,경기,용인시,현대오일뱅크㈜직영 기흥현대셀프주유소,경기 용인시 기흥구 기흥로 68,경기 용인시 기흥구 기흥로 68,현대오일뱅크,Y,Y,Y,N,N
4301,경기도,경기,용인시,현대오일뱅크㈜직영 기흥현대셀프주유소,경기 용인시 기흥구 기흥로 68,경기 용인시 기흥구 기흥로 68,현대오일뱅크,Y,Y,Y,N,N
4302,경기도,경기,용인시,현대오일뱅크㈜직영 동백스카이셀프주유소,경기 용인시 기흥구 어정로 52 (상하동),경기 용인시 기흥구 어정로 52 ,현대오일뱅크,Y,Y,Y,N,Y
4303,경기도,경기,용인시,현대오일뱅크㈜직영 동백스카이셀프주유소,경기 용인시 기흥구 어정로 52 (상하동),경기 용인시 기흥구 어정로 52 ,현대오일뱅크,Y,Y,Y,N,Y
4304,경기도,경기,용인시,현대오일뱅크㈜직영 동백스카이셀프주유소,경기 용인시 기흥구 어정로 52 (상하동),경기 용인시 기흥구 어정로 52 ,현대오일뱅크,Y,Y,Y,N,Y
4305,경기도,경기,용인시,현대오일뱅크㈜직영 동백스카이셀프주유소,경기 용인시 기흥구 어정로 52 (상하동),경기 용인시 기흥구 어정로 52 ,현대오일뱅크,Y,Y,Y,N,Y
4306,경기도,경기,용인시,현대오일뱅크㈜직영 동백스카이셀프주유소,경기 용인시 기흥구 어정로 52 (상하동),경기 용인시 기흥구 어정로 52 ,현대오일뱅크,Y,Y,Y,N,Y
4307,경기도,경기,용인시,현대오일뱅크㈜직영 동백스카이셀프주유소,경기 용인시 기흥구 어정로 52 (상하동),경기 용인시 기흥구 어정로 52 ,현대오일뱅크,Y,Y,Y,N,Y
4308,경기도,경기,용인시,현대오일뱅크㈜직영 동백스카이셀프주유소,경기 용인시 기흥구 어정로 52 (상하동),경기 용인시 기흥구 어정로 52 ,현대오일뱅크,Y,Y,Y,N,Y
4309,경기도,경기,용인시,현대오일뱅크㈜직영 동백스카이셀프주유소,경기 용인시 기흥구 어정로 52 (상하동),경기 용인시 기흥구 어정로 52 ,현대오일뱅크,Y,Y,Y,N,Y
4310,경기도,경기,용인시,현대오일뱅크㈜직영 수지현대셀프주유소,경기 용인시 수지구  포은대로 95 (상현동),경기 용인시 수지구  포은대로 95 ,현대오일뱅크,Y,Y,N,N,N
4311,경기도,경기,용인시,현대오일뱅크㈜직영 수지현대셀프주유소,경기 용인시 수지구  포은대로 95 (상현동),경기 용인시 수지구  포은대로 95 ,현대오일뱅크,Y,Y,N,N,N
4312,경기도,경기,용인시,GS칼텍스㈜ 수지주유소,경기 용인시 수지구 수지로 164,경기 용인시 수지구 수지로 164,GS칼텍스,Y,Y,Y,N,Y
4313,경기도,경기,용인시,GS칼텍스㈜ 수지주유소,경기 용인시 수지구 수지로 164,경기 용인시 수지구 수지로 164,GS칼텍스,Y,Y,Y,N,Y
4314,경기도,경기,용인시,GS칼텍스㈜ 수지주유소,경기 용인시 수지구 수지로 164,경기 용인시 수지구 수지로 164,GS칼텍스,Y,Y,Y,N,Y
4315,경기도,경기,용인시,GS칼텍스㈜ 수지주유소,경기 용인시 수지구 수지로 164,경기 용인시 수지구 수지로 164,GS칼텍스,Y,Y,Y,N,Y
4316,경기도,경기,용인시,GS칼텍스㈜ 수지주유소,경기 용인시 수지구 수지로 164,경기 용인시 수지구 수지로 164,GS칼텍스,Y,Y,Y,N,Y
4317,경기도,경기,용인시,GS칼텍스㈜ 수지주유소,경기 용인시 수지구 수지로 164,경기 용인시 수지구 수지로 164,GS칼텍스,Y,Y,Y,N,Y
4318,경기도,경기,용인시,GS칼텍스㈜ 수지주유소,경기 용인시 수지구 수지로 164,경기 용인시 수지구 수지로 164,GS칼텍스,Y,Y,Y,N,Y
4319,경기도,경기,용인시,GS칼텍스㈜ 수지주유소,경기 용인시 수지구 수지로 164,경기 용인시 수지구 수지로 164,GS칼텍스,Y,Y,Y,N,Y
4320,경기도,경기,용인시,동남주유소,경기 용인시 처인구 남사면 천덕산로 5,경기 용인시 처인구 남사면 천덕산로 5,GS칼텍스,N,Y,N,N,N
4321,경기도,경기,용인시,동남주유소,경기 용인시 처인구 남사면 천덕산로 5,경기 용인시 처인구 남사면 천덕산로 5,GS칼텍스,N,Y,N,N,N
4322,경기도,경기,용인시,포곡크라주유소,경기 용인시 처인구 포곡읍 포곡로 334,경기 용인시 처인구 포곡읍 포곡로 334,GS칼텍스,N,Y,N,N,N
4323,경기도,경기,용인시,포곡크라주유소,경기 용인시 처인구 포곡읍 포곡로 334,경기 용인시 처인구 포곡읍 포곡로 334,GS칼텍스,N,Y,N,N,N
4324,경기도,경기,용인시,현대오일뱅크㈜직영 성복현대주유소,경기 용인시 수지구 수지로 137 (성복동),경기 용인시 수지구 수지로 137 ,현대오일뱅크,N,Y,N,Y,Y
4325,경기도,경기,용인시,현대오일뱅크㈜직영 성복현대주유소,경기 용인시 수지구 수지로 137 (성복동),경기 용인시 수지구 수지로 137 ,현대오일뱅크,N,Y,N,Y,Y
4326,경기도,경기,용인시,현대오일뱅크㈜직영 성복현대주유소,경기 용인시 수지구 수지로 137 (성복동),경기 용인시 수지구 수지로 137 ,현대오일뱅크,N,Y,N,Y,Y
4327,경기도,경기,용인시,현대오일뱅크㈜직영 성복현대주유소,경기 용인시 수지구 수지로 137 (성복동),경기 용인시 수지구 수지로 137 ,현대오일뱅크,N,Y,N,Y,Y
4328,경기도,경기,용인시,현대오일뱅크㈜직영 성복현대주유소,경기 용인시 수지구 수지로 137 (성복동),경기 용인시 수지구 수지로 137 ,현대오일뱅크,N,Y,N,Y,Y
4329,경기도,경기,용인시,현대오일뱅크㈜직영 성복현대주유소,경기 용인시 수지구 수지로 137 (성복동),경기 용인시 수지구 수지로 137 ,현대오일뱅크,N,Y,N,Y,Y
4330,경기도,경기,용인시,현대오일뱅크㈜직영 성복현대주유소,경기 용인시 수지구 수지로 137 (성복동),경기 용인시 수지구 수지로 137 ,현대오일뱅크,N,Y,N,Y,Y
4331,경기도,경기,용인시,현대오일뱅크㈜직영 성복현대주유소,경기 용인시 수지구 수지로 137 (성복동),경기 용인시 수지구 수지로 137 ,현대오일뱅크,N,Y,N,Y,Y
4332,경기도,경기,용인시,현대오일뱅크㈜직영 신갈셀프주유소,경기 용인시 기흥구 용구대로 2245 (신갈동),경기 용인시 기흥구 용구대로 2245 ,현대오일뱅크,Y,Y,N,N,N
4333,경기도,경기,용인시,현대오일뱅크㈜직영 신갈셀프주유소,경기 용인시 기흥구 용구대로 2245 (신갈동),경기 용인시 기흥구 용구대로 2245 ,현대오일뱅크,Y,Y,N,N,N
4334,경기도,경기,용인시,현대오일뱅크㈜직영 구성신도시주유소,경기 용인시 기흥구 용구대로 2381 (마북동),경기 용인시 기흥구 용구대로 2381 ,현대오일뱅크,N,Y,Y,Y,N
4335,경기도,경기,용인시,현대오일뱅크㈜직영 구성신도시주유소,경기 용인시 기흥구 용구대로 2381 (마북동),경기 용인시 기흥구 용구대로 2381 ,현대오일뱅크,N,Y,Y,Y,N
4336,경기도,경기,용인시,현대오일뱅크㈜직영 구성신도시주유소,경기 용인시 기흥구 용구대로 2381 (마북동),경기 용인시 기흥구 용구대로 2381 ,현대오일뱅크,N,Y,Y,Y,N
4337,경기도,경기,용인시,현대오일뱅크㈜직영 구성신도시주유소,경기 용인시 기흥구 용구대로 2381 (마북동),경기 용인시 기흥구 용구대로 2381 ,현대오일뱅크,N,Y,Y,Y,N
4338,경기도,경기,용인시,현대오일뱅크㈜직영 구성신도시주유소,경기 용인시 기흥구 용구대로 2381 (마북동),경기 용인시 기흥구 용구대로 2381 ,현대오일뱅크,N,Y,Y,Y,N
4339,경기도,경기,용인시,현대오일뱅크㈜직영 구성신도시주유소,경기 용인시 기흥구 용구대로 2381 (마북동),경기 용인시 기흥구 용구대로 2381 ,현대오일뱅크,N,Y,Y,Y,N
4340,경기도,경기,용인시,현대오일뱅크㈜직영 구성신도시주유소,경기 용인시 기흥구 용구대로 2381 (마북동),경기 용인시 기흥구 용구대로 2381 ,현대오일뱅크,N,Y,Y,Y,N
4341,경기도,경기,용인시,현대오일뱅크㈜직영 구성신도시주유소,경기 용인시 기흥구 용구대로 2381 (마북동),경기 용인시 기흥구 용구대로 2381 ,현대오일뱅크,N,Y,Y,Y,N
4342,경기도,경기,용인시,천일주유소,경기 용인시 처인구 원삼면 죽양대로 1579,경기 용인시 처인구 원삼면 죽양대로 1579,S-OIL,N,Y,N,N,N
4343,경기도,경기,용인시,천일주유소,경기 용인시 처인구 원삼면 죽양대로 1579,경기 용인시 처인구 원삼면 죽양대로 1579,S-OIL,N,Y,N,N,N
4344,경기도,경기,용인시,지에스칼텍스(주)수지제일주유소,경기도 용인시 수지구 수지로 350 (풍덕천동),경기도 용인시 수지구 수지로 350 ,GS칼텍스,N,Y,Y,N,N
4345,경기도,경기,용인시,지에스칼텍스(주)수지제일주유소,경기도 용인시 수지구 수지로 350 (풍덕천동),경기도 용인시 수지구 수지로 350 ,GS칼텍스,N,Y,Y,N,N
4346,경기도,경기,용인시,지에스칼텍스(주)수지제일주유소,경기도 용인시 수지구 수지로 350 (풍덕천동),경기도 용인시 수지구 수지로 350 ,GS칼텍스,N,Y,Y,N,N
4347,경기도,경기,용인시,지에스칼텍스(주)수지제일주유소,경기도 용인시 수지구 수지로 350 (풍덕천동),경기도 용인시 수지구 수지로 350 ,GS칼텍스,N,Y,Y,N,N
4348,경기도,경기,용인시,만당대경주유소,경기 용인시 수지구 신수로 777,경기 용인시 수지구 신수로 777,GS칼텍스,Y,Y,N,N,Y
4349,경기도,경기,용인시,만당대경주유소,경기 용인시 수지구 신수로 777,경기 용인시 수지구 신수로 777,GS칼텍스,Y,Y,N,N,Y
4350,경기도,경기,용인시,만당대경주유소,경기 용인시 수지구 신수로 777,경기 용인시 수지구 신수로 777,GS칼텍스,Y,Y,N,N,Y
4351,경기도,경기,용인시,만당대경주유소,경기 용인시 수지구 신수로 777,경기 용인시 수지구 신수로 777,GS칼텍스,Y,Y,N,N,Y
4352,경기도,경기,용인시,승원주유소,경기 용인시 처인구 이동면 백옥대로 537,경기 용인시 처인구 이동면 백옥대로 537,SK에너지,N,Y,N,N,N
4353,경기도,경기,용인시,승원주유소,경기 용인시 처인구 이동면 백옥대로 537,경기 용인시 처인구 이동면 백옥대로 537,SK에너지,N,Y,N,N,N
4354,경기도,경기,용인시,현대오일뱅크㈜직영 상현제일주유소,경기 용인시 수지구 포은대로 150 (상현동),경기 용인시 수지구 포은대로 150 ,현대오일뱅크,N,Y,Y,N,N
4355,경기도,경기,용인시,현대오일뱅크㈜직영 상현제일주유소,경기 용인시 수지구 포은대로 150 (상현동),경기 용인시 수지구 포은대로 150 ,현대오일뱅크,N,Y,Y,N,N
4356,경기도,경기,용인시,현대오일뱅크㈜직영 상현제일주유소,경기 용인시 수지구 포은대로 150 (상현동),경기 용인시 수지구 포은대로 150 ,현대오일뱅크,N,Y,Y,N,N
4357,경기도,경기,용인시,현대오일뱅크㈜직영 상현제일주유소,경기 용인시 수지구 포은대로 150 (상현동),경기 용인시 수지구 포은대로 150 ,현대오일뱅크,N,Y,Y,N,N
4358,경기도,경기,용인시,동일석유(주)초당주유소, 경기 용인시 기흥구 동백죽전대로 179 (중동 1039), 경기 용인시 기흥구 동백죽전대로 179 ,SK에너지,Y,Y,Y,N,N
4359,경기도,경기,용인시,동일석유(주)초당주유소, 경기 용인시 기흥구 동백죽전대로 179 (중동 1039), 경기 용인시 기흥구 동백죽전대로 179 ,SK에너지,Y,Y,Y,N,N
4360,경기도,경기,용인시,동일석유(주)초당주유소, 경기 용인시 기흥구 동백죽전대로 179 (중동 1039), 경기 용인시 기흥구 동백죽전대로 179 ,SK에너지,Y,Y,Y,N,N
4361,경기도,경기,용인시,동일석유(주)초당주유소, 경기 용인시 기흥구 동백죽전대로 179 (중동 1039), 경기 용인시 기흥구 동백죽전대로 179 ,SK에너지,Y,Y,Y,N,N
4362,경기도,경기,용인시,(주)홈런구도일주유소,경기 용인시 기흥구 동백죽전대로 143,경기 용인시 기흥구 동백죽전대로 143,S-OIL,N,Y,N,N,N
4363,경기도,경기,용인시,(주)홈런구도일주유소,경기 용인시 기흥구 동백죽전대로 143,경기 용인시 기흥구 동백죽전대로 143,S-OIL,N,Y,N,N,N
4364,경기도,경기,용인시,현대오일뱅크㈜직영 경기주유소,경기 용인시 기흥구 중부대로 312,경기 용인시 기흥구 중부대로 312,현대오일뱅크,N,Y,N,N,N
4365,경기도,경기,용인시,현대오일뱅크㈜직영 경기주유소,경기 용인시 기흥구 중부대로 312,경기 용인시 기흥구 중부대로 312,현대오일뱅크,N,Y,N,N,N
4366,경기도,경기,용인시,반도주유소,경기 용인시 수지구 신수로683번길 11 (풍덕천동),경기 용인시 수지구 신수로683번길 11 ,S-OIL,Y,Y,Y,N,N
4367,경기도,경기,용인시,반도주유소,경기 용인시 수지구 신수로683번길 11 (풍덕천동),경기 용인시 수지구 신수로683번길 11 ,S-OIL,Y,Y,Y,N,N
4368,경기도,경기,용인시,반도주유소,경기 용인시 수지구 신수로683번길 11 (풍덕천동),경기 용인시 수지구 신수로683번길 11 ,S-OIL,Y,Y,Y,N,N
4369,경기도,경기,용인시,반도주유소,경기 용인시 수지구 신수로683번길 11 (풍덕천동),경기 용인시 수지구 신수로683번길 11 ,S-OIL,Y,Y,Y,N,N
4370,경기도,경기,용인시,현대오일뱅크㈜직영 백암주유소,경기 용인시 처인구 백암면 죽양대로 1399,경기 용인시 처인구 백암면 죽양대로 1399,현대오일뱅크,N,Y,N,Y,Y
4371,경기도,경기,용인시,현대오일뱅크㈜직영 백암주유소,경기 용인시 처인구 백암면 죽양대로 1399,경기 용인시 처인구 백암면 죽양대로 1399,현대오일뱅크,N,Y,N,Y,Y
4372,경기도,경기,용인시,현대오일뱅크㈜직영 백암주유소,경기 용인시 처인구 백암면 죽양대로 1399,경기 용인시 처인구 백암면 죽양대로 1399,현대오일뱅크,N,Y,N,Y,Y
4373,경기도,경기,용인시,현대오일뱅크㈜직영 백암주유소,경기 용인시 처인구 백암면 죽양대로 1399,경기 용인시 처인구 백암면 죽양대로 1399,현대오일뱅크,N,Y,N,Y,Y
4374,경기도,경기,용인시,현대오일뱅크㈜직영 백암주유소,경기 용인시 처인구 백암면 죽양대로 1399,경기 용인시 처인구 백암면 죽양대로 1399,현대오일뱅크,N,Y,N,Y,Y
4375,경기도,경기,용인시,현대오일뱅크㈜직영 백암주유소,경기 용인시 처인구 백암면 죽양대로 1399,경기 용인시 처인구 백암면 죽양대로 1399,현대오일뱅크,N,Y,N,Y,Y
4376,경기도,경기,용인시,현대오일뱅크㈜직영 백암주유소,경기 용인시 처인구 백암면 죽양대로 1399,경기 용인시 처인구 백암면 죽양대로 1399,현대오일뱅크,N,Y,N,Y,Y
4377,경기도,경기,용인시,현대오일뱅크㈜직영 백암주유소,경기 용인시 처인구 백암면 죽양대로 1399,경기 용인시 처인구 백암면 죽양대로 1399,현대오일뱅크,N,Y,N,Y,Y
4378,경기도,경기,용인시,블루랜드주유소,경기 용인시 처인구 포곡읍 마성로 375,경기 용인시 처인구 포곡읍 마성로 375,현대오일뱅크,Y,Y,N,N,N
4379,경기도,경기,용인시,블루랜드주유소,경기 용인시 처인구 포곡읍 마성로 375,경기 용인시 처인구 포곡읍 마성로 375,현대오일뱅크,Y,Y,N,N,N
4380,경기도,경기,용인시,용인IC주유소,경기 용인시 처인구 백옥대로 1405 (유방동),경기 용인시 처인구 백옥대로 1405 ,GS칼텍스,Y,Y,N,N,Y
4381,경기도,경기,용인시,용인IC주유소,경기 용인시 처인구 백옥대로 1405 (유방동),경기 용인시 처인구 백옥대로 1405 ,GS칼텍스,Y,Y,N,N,Y
4382,경기도,경기,용인시,용인IC주유소,경기 용인시 처인구 백옥대로 1405 (유방동),경기 용인시 처인구 백옥대로 1405 ,GS칼텍스,Y,Y,N,N,Y
4383,경기도,경기,용인시,용인IC주유소,경기 용인시 처인구 백옥대로 1405 (유방동),경기 용인시 처인구 백옥대로 1405 ,GS칼텍스,Y,Y,N,N,Y
4384,경기도,경기,용인시,현대오일뱅크㈜직영 에버랜드주유소,경기 용인시 처인구 포곡읍 에버랜드로 184,경기 용인시 처인구 포곡읍 에버랜드로 184,현대오일뱅크,N,Y,N,N,N
4385,경기도,경기,용인시,현대오일뱅크㈜직영 에버랜드주유소,경기 용인시 처인구 포곡읍 에버랜드로 184,경기 용인시 처인구 포곡읍 에버랜드로 184,현대오일뱅크,N,Y,N,N,N
4386,경기도,경기,용인시,기흥IC주유소,경기 용인시 기흥구 기흥단지로 45 (고매동),경기 용인시 기흥구 기흥단지로 45 ,SK에너지,N,Y,Y,Y,N
4387,경기도,경기,용인시,기흥IC주유소,경기 용인시 기흥구 기흥단지로 45 (고매동),경기 용인시 기흥구 기흥단지로 45 ,SK에너지,N,Y,Y,Y,N
4388,경기도,경기,용인시,기흥IC주유소,경기 용인시 기흥구 기흥단지로 45 (고매동),경기 용인시 기흥구 기흥단지로 45 ,SK에너지,N,Y,Y,Y,N
4389,경기도,경기,용인시,기흥IC주유소,경기 용인시 기흥구 기흥단지로 45 (고매동),경기 용인시 기흥구 기흥단지로 45 ,SK에너지,N,Y,Y,Y,N
4390,경기도,경기,용인시,기흥IC주유소,경기 용인시 기흥구 기흥단지로 45 (고매동),경기 용인시 기흥구 기흥단지로 45 ,SK에너지,N,Y,Y,Y,N
4391,경기도,경기,용인시,기흥IC주유소,경기 용인시 기흥구 기흥단지로 45 (고매동),경기 용인시 기흥구 기흥단지로 45 ,SK에너지,N,Y,Y,Y,N
4392,경기도,경기,용인시,기흥IC주유소,경기 용인시 기흥구 기흥단지로 45 (고매동),경기 용인시 기흥구 기흥단지로 45 ,SK에너지,N,Y,Y,Y,N
4393,경기도,경기,용인시,기흥IC주유소,경기 용인시 기흥구 기흥단지로 45 (고매동),경기 용인시 기흥구 기흥단지로 45 ,SK에너지,N,Y,Y,Y,N
4394,경기도,경기,용인시,현대오일뱅크㈜직영 양지IC주유소,경기 용인시 처인구 양지면 죽양대로 2294,경기 용인시 처인구 양지면 죽양대로 2294,현대오일뱅크,N,Y,N,Y,Y
4395,경기도,경기,용인시,현대오일뱅크㈜직영 양지IC주유소,경기 용인시 처인구 양지면 죽양대로 2294,경기 용인시 처인구 양지면 죽양대로 2294,현대오일뱅크,N,Y,N,Y,Y
4396,경기도,경기,용인시,현대오일뱅크㈜직영 양지IC주유소,경기 용인시 처인구 양지면 죽양대로 2294,경기 용인시 처인구 양지면 죽양대로 2294,현대오일뱅크,N,Y,N,Y,Y
4397,경기도,경기,용인시,현대오일뱅크㈜직영 양지IC주유소,경기 용인시 처인구 양지면 죽양대로 2294,경기 용인시 처인구 양지면 죽양대로 2294,현대오일뱅크,N,Y,N,Y,Y
4398,경기도,경기,용인시,현대오일뱅크㈜직영 양지IC주유소,경기 용인시 처인구 양지면 죽양대로 2294,경기 용인시 처인구 양지면 죽양대로 2294,현대오일뱅크,N,Y,N,Y,Y
4399,경기도,경기,용인시,현대오일뱅크㈜직영 양지IC주유소,경기 용인시 처인구 양지면 죽양대로 2294,경기 용인시 처인구 양지면 죽양대로 2294,현대오일뱅크,N,Y,N,Y,Y
4400,경기도,경기,용인시,현대오일뱅크㈜직영 양지IC주유소,경기 용인시 처인구 양지면 죽양대로 2294,경기 용인시 처인구 양지면 죽양대로 2294,현대오일뱅크,N,Y,N,Y,Y
4401,경기도,경기,용인시,현대오일뱅크㈜직영 양지IC주유소,경기 용인시 처인구 양지면 죽양대로 2294,경기 용인시 처인구 양지면 죽양대로 2294,현대오일뱅크,N,Y,N,Y,Y
4402,경기도,경기,용인시,동백IC주유소,경기 용인시 기흥구 동백죽전대로 560 (동백동),경기 용인시 기흥구 동백죽전대로 560 ,GS칼텍스,N,Y,N,N,N
4403,경기도,경기,용인시,동백IC주유소,경기 용인시 기흥구 동백죽전대로 560 (동백동),경기 용인시 기흥구 동백죽전대로 560 ,GS칼텍스,N,Y,N,N,N
4404,경기도,경기,용인시,반도체주유소,경기 용인시 기흥구 삼성2로 61 (농서동),경기 용인시 기흥구 삼성2로 61 ,SK에너지,N,Y,N,Y,N
4405,경기도,경기,용인시,반도체주유소,경기 용인시 기흥구 삼성2로 61 (농서동),경기 용인시 기흥구 삼성2로 61 ,SK에너지,N,Y,N,Y,N
4406,경기도,경기,용인시,반도체주유소,경기 용인시 기흥구 삼성2로 61 (농서동),경기 용인시 기흥구 삼성2로 61 ,SK에너지,N,Y,N,Y,N
4407,경기도,경기,용인시,반도체주유소,경기 용인시 기흥구 삼성2로 61 (농서동),경기 용인시 기흥구 삼성2로 61 ,SK에너지,N,Y,N,Y,N
4408,경기도,경기,용인시,백암약수주유소,경기 용인시 처인구 백암면 죽양대로 1172,경기 용인시 처인구 백암면 죽양대로 1172,SK에너지,N,Y,N,Y,N
4409,경기도,경기,용인시,백암약수주유소,경기 용인시 처인구 백암면 죽양대로 1172,경기 용인시 처인구 백암면 죽양대로 1172,SK에너지,N,Y,N,Y,N
4410,경기도,경기,용인시,백암약수주유소,경기 용인시 처인구 백암면 죽양대로 1172,경기 용인시 처인구 백암면 죽양대로 1172,SK에너지,N,Y,N,Y,N
4411,경기도,경기,용인시,백암약수주유소,경기 용인시 처인구 백암면 죽양대로 1172,경기 용인시 처인구 백암면 죽양대로 1172,SK에너지,N,Y,N,Y,N
4412,경기도,경기,용인시,(주)원삼주유소,경기 용인시 처인구 원삼면 죽양대로 1637,경기 용인시 처인구 원삼면 죽양대로 1637,SK에너지,N,Y,N,N,N
4413,경기도,경기,용인시,(주)원삼주유소,경기 용인시 처인구 원삼면 죽양대로 1637,경기 용인시 처인구 원삼면 죽양대로 1637,SK에너지,N,Y,N,N,N
4414,경기도,경기,용인시,용인센트럴모비지,경기 용인시 처인구 중부대로 1429 (김량장동),경기 용인시 처인구 중부대로 1429 ,S-OIL,N,Y,N,N,N
4415,경기도,경기,용인시,용인센트럴모비지,경기 용인시 처인구 중부대로 1429 (김량장동),경기 용인시 처인구 중부대로 1429 ,S-OIL,N,Y,N,N,N
4416,경기도,경기,용인시,상하길벗에너지㈜,경기 용인시 기흥구 중부대로 667,경기 용인시 기흥구 중부대로 667,GS칼텍스,N,Y,N,Y,N
4417,경기도,경기,용인시,상하길벗에너지㈜,경기 용인시 기흥구 중부대로 667,경기 용인시 기흥구 중부대로 667,GS칼텍스,N,Y,N,Y,N
4418,경기도,경기,용인시,상하길벗에너지㈜,경기 용인시 기흥구 중부대로 667,경기 용인시 기흥구 중부대로 667,GS칼텍스,N,Y,N,Y,N
4419,경기도,경기,용인시,상하길벗에너지㈜,경기 용인시 기흥구 중부대로 667,경기 용인시 기흥구 중부대로 667,GS칼텍스,N,Y,N,Y,N
4420,경기도,경기,용인시,(주)세명에너지,경기 용인시 기흥구 신정로 293,경기 용인시 기흥구 신정로 293,GS칼텍스,N,Y,N,N,N
4421,경기도,경기,용인시,(주)세명에너지,경기 용인시 기흥구 신정로 293,경기 용인시 기흥구 신정로 293,GS칼텍스,N,Y,N,N,N
4422,경기도,경기,용인시,두창주유소,경기 용인시 기흥구 언동로 197 (중동),경기 용인시 기흥구 언동로 197 ,GS칼텍스,Y,Y,N,N,N
4423,경기도,경기,용인시,두창주유소,경기 용인시 기흥구 언동로 197 (중동),경기 용인시 기흥구 언동로 197 ,GS칼텍스,Y,Y,N,N,N
4424,경기도,경기,용인시,동백시티주유소,경기 용인시 기흥구  동백죽전대로556번길 1 (동백동),경기 용인시 기흥구  동백죽전대로556번길 1 ,SK에너지,N,Y,N,N,N
4425,경기도,경기,용인시,동백시티주유소,경기 용인시 기흥구  동백죽전대로556번길 1 (동백동),경기 용인시 기흥구  동백죽전대로556번길 1 ,SK에너지,N,Y,N,N,N
4426,경기도,경기,용인시,사우디주유소,경기 용인시 처인구 백암면 죽양대로 685,경기 용인시 처인구 백암면 죽양대로 685,SK에너지,N,Y,N,N,N
4427,경기도,경기,용인시,사우디주유소,경기 용인시 처인구 백암면 죽양대로 685,경기 용인시 처인구 백암면 죽양대로 685,SK에너지,N,Y,N,N,N
4428,경기도,경기,용인시,(주)동백열정주유소,경기도 용인시 기흥구 동백죽전대로 381,경기도 용인시 기흥구 동백죽전대로 381,S-OIL,N,Y,N,N,N
4429,경기도,경기,용인시,(주)동백열정주유소,경기도 용인시 기흥구 동백죽전대로 381,경기도 용인시 기흥구 동백죽전대로 381,S-OIL,N,Y,N,N,N
4430,경기도,경기,용인시,대호주유소,경기 용인시 기흥구 중부대로 202 (영덕동),경기 용인시 기흥구 중부대로 202 ,GS칼텍스,N,Y,N,N,N
4431,경기도,경기,용인시,대호주유소,경기 용인시 기흥구 중부대로 202 (영덕동),경기 용인시 기흥구 중부대로 202 ,GS칼텍스,N,Y,N,N,N
4432,경기도,경기,용인시,용인상사,경기 용인시 기흥구 중부대로 199 (영덕동),경기 용인시 기흥구 중부대로 199 ,SK에너지,N,Y,Y,Y,N
4433,경기도,경기,용인시,용인상사,경기 용인시 기흥구 중부대로 199 (영덕동),경기 용인시 기흥구 중부대로 199 ,SK에너지,N,Y,Y,Y,N
4434,경기도,경기,용인시,용인상사,경기 용인시 기흥구 중부대로 199 (영덕동),경기 용인시 기흥구 중부대로 199 ,SK에너지,N,Y,Y,Y,N
4435,경기도,경기,용인시,용인상사,경기 용인시 기흥구 중부대로 199 (영덕동),경기 용인시 기흥구 중부대로 199 ,SK에너지,N,Y,Y,Y,N
4436,경기도,경기,용인시,용인상사,경기 용인시 기흥구 중부대로 199 (영덕동),경기 용인시 기흥구 중부대로 199 ,SK에너지,N,Y,Y,Y,N
4437,경기도,경기,용인시,용인상사,경기 용인시 기흥구 중부대로 199 (영덕동),경기 용인시 기흥구 중부대로 199 ,SK에너지,N,Y,Y,Y,N
4438,경기도,경기,용인시,용인상사,경기 용인시 기흥구 중부대로 199 (영덕동),경기 용인시 기흥구 중부대로 199 ,SK에너지,N,Y,Y,Y,N
4439,경기도,경기,용인시,용인상사,경기 용인시 기흥구 중부대로 199 (영덕동),경기 용인시 기흥구 중부대로 199 ,SK에너지,N,Y,Y,Y,N
4440,경기도,경기,용인시,동백쥬네브주유소,경기 용인시 기흥구 동백중앙로 260 (중동),경기 용인시 기흥구 동백중앙로 260 ,GS칼텍스,N,Y,Y,N,N
4441,경기도,경기,용인시,동백쥬네브주유소,경기 용인시 기흥구 동백중앙로 260 (중동),경기 용인시 기흥구 동백중앙로 260 ,GS칼텍스,N,Y,Y,N,N
4442,경기도,경기,용인시,동백쥬네브주유소,경기 용인시 기흥구 동백중앙로 260 (중동),경기 용인시 기흥구 동백중앙로 260 ,GS칼텍스,N,Y,Y,N,N
4443,경기도,경기,용인시,동백쥬네브주유소,경기 용인시 기흥구 동백중앙로 260 (중동),경기 용인시 기흥구 동백중앙로 260 ,GS칼텍스,N,Y,Y,N,N
4444,경기도,경기,용인시,사암주유소,경기 용인시 처인구 원삼면 동부로 1204,경기 용인시 처인구 원삼면 동부로 1204,SK에너지,N,Y,N,N,N
4445,경기도,경기,용인시,사암주유소,경기 용인시 처인구 원삼면 동부로 1204,경기 용인시 처인구 원삼면 동부로 1204,SK에너지,N,Y,N,N,N
